250.,0.,87.99209605689346,0
260.,0.,88.01679166604724,0
270.,0.,87.99392105088103,0
280.,0.,87.97792852854336,0
290.,0.,88.03343972730028,0
300.,0.,87.91964064324372,0
310.,0.,21.32409453683127,353.72993600363975
320.,0.,0.,0
330.,0.,0.,0
340.,0.,0.,0
350.,0.,0.,0
250.,10.,87.99176331209566,0
260.,10.,87.97841713058695,0
270.,10.,87.93993403532377,0
280.,10.,87.83623973444134,0
290.,10.,87.54993636894804,0
300.,10.,86.72611792571062,0
310.,10.,19.006363303067403,356.223277021409
320.,10.,0.,0
330.,10.,0.,0
340.,10.,0.,0
350.,10.,0.,0
250.,20.,87.71279576991653,0
260.,20.,87.52012044195138,0
270.,20.,87.19279523367607,0
280.,20.,86.61926496695004,0
290.,20.,85.56373471063428,0
300.,20.,83.37674700359875,0
310.,20.,7.442636332882325,362.39370055719735
320.,20.,0.,0
330.,20.,0.,0
340.,20.,0.,0
350.,20.,0.,0
250.,30.,86.71153712366471,0
260.,30.,86.14583938705125,0
270.,30.,85.28984989696535,0
280.,30.,83.9310940560608,0
290.,30.,81.55376501474976,0
300.,30.,5.712103779647169,328.4315492535347
310.,30.,0.,0
320.,30.,0.,0
330.,30.,0.,0
340.,30.,0.,0
350.,30.,0.,0
250.,40.,84.7692248369192,0
260.,40.,83.63718653607717,0
270.,40.,81.96939664755747,0
280.,40.,79.29717015552183,0
290.,40.,73.96757094935683,0
300.,40.,0.,0
310.,40.,0.,0
320.,40.,0.,0
330.,40.,0.,0
340.,40.,0.,0
350.,40.,0.,0
250.,50.,81.80294583864875,0
260.,50.,79.87542329801043,0
270.,50.,76.97666791727258,0
280.,50.,71.86175996551357,0
290.,50.,0.,0
300.,50.,0.,0
310.,50.,0.,0
320.,50.,0.,0
330.,50.,0.,0
340.,50.,0.,0
350.,50.,0.,0
250.,60.,77.84656062114739,0
260.,60.,74.85917191007222,0
270.,60.,70.10933764332717,0
280.,60.,59.19540269480608,0
290.,60.,0.,0
300.,60.,0.,0
310.,60.,0.,0
320.,60.,0.,0
330.,60.,0.,0
340.,60.,0.,0
350.,60.,0.,0
250.,70.,73.06515886251209,0
260.,70.,68.77409886916715,0
270.,70.,61.386940355349566,0
280.,70.,0.,0
290.,70.,0.,0
300.,70.,0.,0
310.,70.,0.,0
320.,70.,0.,0
330.,70.,0.,0
340.,70.,0.,0
350.,70.,0.,0
250.,80.,67.76011494781493,0
260.,80.,62.07454993326077,0
270.,80.,51.56443847906099,0
280.,80.,0.,0
290.,80.,0.,0
300.,80.,0.,0
310.,80.,0.,0
320.,80.,0.,0
330.,80.,0.,0
340.,80.,0.,0
350.,80.,0.,0
250.,90.,62.31861849443951,0
260.,90.,55.43244331071421,0
270.,90.,42.490718587523915,0
280.,90.,0.,0
290.,90.,0.,0
300.,90.,0.,0
310.,90.,0.,0
320.,90.,0.,0
330.,90.,0.,0
340.,90.,0.,0
350.,90.,0.,0
250.,100.,57.09110194230768,0
260.,100.,49.431830222120794,0
270.,100.,35.592546689699574,0
280.,100.,0.,0
290.,100.,0.,0
300.,100.,0.,0
310.,100.,0.,0
320.,100.,0.,0
330.,100.,0.,0
340.,100.,0.,0
350.,100.,0.,0
305.,0.,87.5067691254856,0
310.,5.,20.846379574434508,353.6038886215549
305.,10.,25.901787079158414,330.64436618412657
300.,5.,87.59283309192791,0
305.,5.,27.874342790967862,327.4073348623128
315.,0.,12.89697136928982,374.47344932597264
320.,5.,0.,0
315.,10.,10.040773100460079,375.99917659066625
315.,5.,12.380633221321007,375.05241357567814
310.,15.,15.341363677762041,357.6756037941477
305.,20.,17.381758506151243,340.4899948327989
300.,15.,85.36126726831023,0
305.,15.,22.818870331537305,332.18071323974704
320.,15.,0.,0
315.,20.,2.64554329237964,0
315.,15.,0.,0
295.,20.,84.69128078044778,0
300.,25.,18.37856405245735,321.0390842774292
295.,30.,79.52262805779142,0
290.,25.,83.86914389757085,0
295.,25.,82.54639405384606,0
310.,25.,0.,0
305.,30.,0.,0
305.,25.,7.6529638961066135,346.1798406399888
320.,25.,0.,0
315.,30.,0.,0
315.,25.,0.,0
285.,30.,82.9282726965286,0
290.,35.,78.4008980608823,0
285.,40.,77.2086964050066,0
280.,35.,81.89766987628991,0
285.,35.,80.45470536564925,0
300.,35.,0.,0
295.,40.,0.,0
295.,35.,0.,0
275.,40.,80.80960182443758,0
280.,45.,76.01186549903098,0
275.,50.,74.85963349999543,0
270.,45.,79.69682498875738,0
275.,45.,78.12512293361785,0
290.,45.,0.,0
285.,50.,66.75099575291591,0
285.,45.,72.88689174085901,0
300.,45.,0.,0
295.,50.,0.,0
295.,45.,0.,0
265.,50.,78.59078641437411,0
270.,55.,73.78512570388885,0
265.,60.,72.80636949091456,0
260.,55.,77.51796651211285,0
265.,55.,75.88142440549306,0
280.,55.,66.52033366779796,0
275.,60.,66.23834063917731,0
275.,55.,70.93129086954431,0
290.,55.,0.,0
285.,60.,0.,0
285.,55.,0.,0
255.,60.,76.49803824696394,0
260.,65.,71.92870691437581,0
255.,70.,71.14817189903422,0
250.,65.,75.5431474752242,0
255.,65.,73.91983010047251,0
270.,65.,65.958923883809,0
265.,70.,65.69935353769496,0
265.,65.,69.3938390667575,0
280.,65.,0.,0
275.,70.,54.062592308088654,0
275.,65.,60.657438337642425,0
290.,65.,0.,0
285.,70.,0.,0
285.,65.,0.,0
260.,75.,65.46174316996081,0
255.,80.,65.24165732954984,0
250.,75.,70.45474277008431,0
255.,75.,68.23495702518109,0
270.,75.,56.51745839761976,0
265.,80.,57.85494155123965,0
265.,75.,61.81227495972721,0
280.,75.,0.,0
275.,80.,38.204729055244506,0
275.,75.,46.430839552418995,0
260.,85.,58.70310154031639,0
255.,90.,59.27364371670555,0
250.,85.,65.03197858664252,0
255.,85.,62.233863640119154,0
270.,85.,46.805050381312235,0
265.,90.,50.280513531402434,0
265.,85.,53.967746481420825,0
280.,85.,0.,0
275.,90.,25.304550397920586,0
275.,85.,30.73778823646785,0
260.,95.,52.32890591564554,0
255.,100.,53.68520561104518,0
250.,95.,59.661381285996086,0
255.,95.,56.412352897895886,0
270.,95.,38.75356882648232,0
265.,100.,43.81698594415475,0
265.,95.,46.884094785196254,0
280.,95.,0.,0
275.,100.,19.410177369165844,0
275.,95.,21.76500085105138,0
302.5,0.,87.77705627157881,0
305.,2.5,87.36533191529463,0
302.5,5.,87.35552799837475,0
300.,2.5,87.83462263392624,0
302.5,2.5,87.66158243795121,0
312.5,0.,17.836208384418953,363.63903066185287
315.,2.5,12.740947607693013,374.78063349152154
312.5,5.,17.086261342452154,364.25073020281604
310.,2.5,21.20755864448029,353.54751262735886
312.5,2.5,17.630736227500712,363.7982704438397
302.5,10.,86.33215726049056,0
305.,12.5,24.41211526021968,332.7265241270696
302.5,15.,84.75286463606732,0
300.,12.5,86.1106529687166,0
302.5,12.5,85.61930671034588,0
312.5,10.,15.091403379568307,365.6469697368983
315.,12.5,7.471953902436192,376.81696472320056
312.5,15.,10.638649809018847,368.34543584247467
310.,12.5,17.502237872338274,356.7390849893933
312.5,12.5,13.320356134394604,366.8036397036385
302.5,20.,21.119774946992507,327.88594204916296
305.,22.5,13.58997288240014,343.4443934214712
302.5,25.,13.74227374936261,334.33466204020925
300.,22.5,21.86460612633186,317.4555666410037
302.5,22.5,17.921618776118876,331.0997835231797
312.5,20.,0.,0
315.,22.5,0.,0
312.5,25.,0.,0
310.,22.5,0.,0
312.5,22.5,0.,0
292.5,30.,80.65013787166988,0
295.,32.5,13.748691722468276,302.84273178109436
292.5,35.,76.969425060913,0
290.,32.5,80.10120951505333,0
292.5,32.5,78.9754544736493,0
292.5,40.,0.,0
295.,42.5,0.,0
292.5,45.,0.,0
290.,42.5,0.,0
292.5,42.5,0.,0
282.5,50.,69.7435430922943,0
285.,52.5,0.,0
282.5,55.,62.841520939508236,0
280.,52.5,69.37106059031353,0
282.5,52.5,66.647936247065,0
272.5,60.,68.37875381431367,0
275.,62.5,63.56721651667792,0
272.5,65.,63.66068131150213,0
270.,62.5,68.09144724606796,0
272.5,62.5,66.09672013205738,0
282.5,60.,0.,0
285.,62.5,0.,0
282.5,65.,0.,0
280.,62.5,0.,0
282.5,62.5,0.,0
272.5,70.,58.35154837848256,0
275.,72.5,50.36652311181493,0
272.5,75.,52.583256577774264,0
270.,72.5,58.9780465268206,0
272.5,72.5,55.509954582064395,0
262.5,80.,60.13598289214214,0
265.,82.5,55.89380934312422,0
262.5,85.,56.532822322801096,0
260.,82.5,60.38123327354973,0
262.5,82.5,58.3227039461095,0
272.5,80.,46.67078519727078,0
275.,82.5,34.268333849231475,0
272.5,85.,41.10058498565996,0
270.,82.5,49.14295123464543,0
272.5,82.5,43.810923792656546,0
262.5,90.,53.07138439698154,0
265.,92.5,48.5423006241538,0
262.5,95.,49.82848752982533,0
260.,92.5,53.85663567598878,0
262.5,92.5,51.41920966839735,0
272.5,90.,36.30812532387168,0
275.,92.5,23.343283564427512,0
272.5,95.,32.44210733448627,0
270.,92.5,40.547294133839806,0
272.5,92.5,34.261734968146285,0
307.5,0.,24.801273765154985,340.32531824377855
307.5,5.,24.425200546726728,340.7745392060341
307.5,2.5,24.729893465498556,340.40395481412844
310.,7.5,20.176200360800536,353.88256297718743
307.5,10.,22.576915819823594,343.9467848308485
305.,7.5,27.06699490503104,328.7874923656903
307.5,7.5,23.73614811657473,341.70960560289046
300.,7.5,87.21921358464535,0
302.5,7.5,86.90821795177088,0
317.5,0.,7.875848128279884,384.2585446801258
320.,2.5,0.,0
317.5,5.,6.118725090407763,385.03629194537103
317.5,2.5,7.41882332403959,384.9049094054653
320.,7.5,0.,0
317.5,10.,0.,0
315.,7.5,11.555647702536607,375.41474288254034
317.5,7.5,3.2278845247486587,0
312.5,7.5,16.2989625373502,364.7871362522633
307.5,15.,19.130503674384798,346.98462317909446
307.5,12.5,21.11285446178769,344.857443128177
310.,17.5,12.272950269008343,360.11017403482447
307.5,20.,13.161633777688776,351.54263407019766
305.,17.5,20.313965318334443,337.2107878380978
307.5,17.5,16.577572603628028,349.3209980484762
300.,17.5,84.45910775191858,0
302.5,17.5,23.689693779009595,324.86815180603
320.,12.5,0.,0
317.5,15.,0.,0
317.5,12.5,0.,0
