0,204.5,0.0014733205488933851
0.5,204.5,0.0014733205488933851
1.5,204.5,0.0014733439373937765
2.5,204.5,0.0014733904445595881
3.5,204.5,0.0014734595620362625
4.5,203.5,0.0014697189501575937
5.5,203.5,0.0014701877400079548
6.5,203.5,0.0014707502809745464
7.5,203.5,0.001471406261511769
8.5,203.5,0.0014721558867071829
9.5,203.5,0.0014729988154234222
10.5,203.5,0.0014739351622470977
11.5,203.5,0.0014749645852474705
12.5,203.5,0.0014760871802056345
13.5,203.5,0.0014773026438549333
14.5,203.5,0.0014786110213678076
15.5,203.5,0.0014800119698169635
16.5,203.5,0.0014810291676418423
17.5,203.5,0.0014807856479861251
18.5,203.5,0.0014815827054834153
19.5,203.5,0.0014823484517842455
20.5,203.5,0.0014830843537920874
21.5,203.5,0.0014837955434804891
22.5,203.5,0.0014844916665800606
23.5,203.5,0.0014851869425743863
24.5,203.5,0.0014859008430819181
25.5,203.5,0.001486660281602939
26.5,203.5,0.0014874966412545244
27.5,203.5,0.001485462946382031
28.5,203.5,0.0014834618813908023
29.5,203.5,0.0014832804689971614
30.5,203.5,0.0014832085449680349
31.5,202.5,0.001508442065935393
32.5,202.5,0.001511441224110132
33.5,202.5,0.001514530316323989
34.5,202.5,0.0015171116067720517
35.5,202.5,0.0015109364177881982
36.5,202.5,0.001509764364863585
37.5,202.5,0.0015087241911013957
38.5,202.5,0.0015079287847442552
39.5,202.5,0.0015075092916104703
40.5,202.5,0.001507614187336411
41.5,202.5,0.0014971352307088306
42.5,202.5,0.0014944584481115543
43.5,202.5,0.001493223171875646
44.5,201.5,0.0015486551122741298
45.5,201.5,0.0015528745102780332
46.5,201.5,0.001546764683109392
47.5,201.5,0.0015377389334876907
48.5,201.5,0.0015334018010917292
49.5,201.5,0.0015301548738051887
50.5,201.5,0.0015283157990625365
51.5,201.5,0.0015114515447406276
52.5,201.5,0.0015051411963716986
53.5,200.5,0.001584644848652639
54.5,200.5,0.0015897231135969926
55.5,200.5,0.001581403954487691
56.5,200.5,0.001564956608328865
57.5,200.5,0.001556686956727451
58.5,200.5,0.0015510112036733986
59.5,200.5,0.0015342425860323903
60.5,200.5,0.0015172951868422115
61.5,199.5,0.00162318485896597
62.5,199.5,0.0016290348526644624
63.5,199.5,0.0016055731964197124
64.5,199.5,0.0015873959773098434
65.5,199.5,0.0015762055110532234
66.5,199.5,0.001559305878969252
67.5,199.5,0.0015303535612432291
68.5,198.5,0.001662036847947172
69.5,198.5,0.0016678225928262896
70.5,198.5,0.0016289703289059927
71.5,198.5,0.001608708416544125
72.5,198.5,0.0015953174852710735
73.5,198.5,0.0015529735982556239
74.5,197.5,0.0016992118106257752
75.5,197.5,0.0017063536787387617
76.5,197.5,0.0016662841269334755
77.5,197.5,0.0016355940741104543
78.5,197.5,0.0016177223743091339
79.5,197.5,0.0015605403499917418
80.5,196.5,0.0017406288995811758
81.5,196.5,0.0017354314025169102
82.5,196.5,0.0016804040450063835
83.5,196.5,0.0016504726785365716
84.5,196.5,0.001603378722196102
85.5,196.5,0.0015608005913967224
86.5,195.5,0.0017863649958335345
87.5,195.5,0.0017194451910619885
88.5,195.5,0.001679615772837427
89.5,195.5,0.0016262687372230668
90.5,195.5,0.001572929631206968
91.5,194.5,0.0018200866486332884
92.5,194.5,0.0017433788180744518
93.5,194.5,0.001699319996335746
94.5,194.5,0.0016210039792833298
95.5,193.5,0.0018627675574090779
96.5,193.5,0.0018298704530228997
97.5,193.5,0.0017496486410956756
98.5,193.5,0.0016875406658610078
99.5,193.5,0.0016022002386345748
100.5,192.5,0.0018968200736483969
101.5,192.5,0.0017995649761084103
102.5,192.5,0.00174016266444085
103.5,192.5,0.001625036265112524
104.5,191.5,0.0019505599983742877
105.5,191.5,0.0018405912500789002
106.5,191.5,0.0017728918001705004
107.5,191.5,0.0016410278398510888
108.5,190.5,0.001987096310158772
109.5,190.5,0.0018665816275884256
110.5,190.5,0.001779292745165384
111.5,190.5,0.0016469446509526562
112.5,189.5,0.0020034459342359867
113.5,189.5,0.0018750475992327673
114.5,189.5,0.0017569898355113678
115.5,188.5,0.002075304844095234
116.5,188.5,0.0019898500823501016
117.5,188.5,0.001869230162591576
118.5,188.5,0.0017000498724630381
119.5,187.5,0.0020980512350409885
120.5,187.5,0.0019443187702530825
121.5,187.5,0.00179571185207175
122.5,186.5,0.002165908773668441
123.5,186.5,0.0020302120459593925
124.5,186.5,0.001878709746449236
125.5,186.5,0.0016985545838427965
126.5,185.5,0.002113266598818387
127.5,185.5,0.0019500145579321906
128.5,185.5,0.0017283182913785322
129.5,184.5,0.002179106151927901
130.5,184.5,0.0019964147319435715
131.5,184.5,0.0017554377092597582
132.5,183.5,0.0022237493312308224
133.5,183.5,0.0020278320850714267
134.5,183.5,0.0017658967401092916
135.5,182.5,0.0022489760874917896
136.5,182.5,0.0020276484873438514
137.5,182.5,0.0017674748843034425
138.5,181.5,0.002245852260999922
139.5,181.5,0.0019967637304921194
140.5,180.5,0.002448769349840326
141.5,180.5,0.002217558191199883
142.5,180.5,0.0019352645179986842
143.5,179.5,0.0024373542103332977
144.5,179.5,0.0021819047152120945
145.5,179.5,0.0018437043446884764
146.5,178.5,0.0023769479394819704
147.5,178.5,0.002061587887850677
148.5,177.5,0.0025652981330453475
149.5,177.5,0.002278725357406107
150.5,177.5,0.0019040688885458824
151.5,176.5,0.002461751964311384
152.5,176.5,0.002098852163689681
153.5,175.5,0.0026313347551649604
154.5,175.5,0.0022979354063239294
155.5,175.5,0.0018923940296087548
