0.,0.,346.19100877714254,0.
12.,0.,346.19106523155864,0.
24.,0.,346.1910231471724,0.
36.,0.,346.1911257940857,0.
48.,0.,346.19113332100017,0.
60.,0.,346.1911416042629,0.
72.,0.,346.1910213464523,0.
84.,0.,346.19107494212597,0.
96.,0.,346.1911149010847,0.
108.,0.,346.19106254450503,0.
408.,0.,0.00004107993656666319,0.
0.,10.,346.1911295275622,0.
12.,10.,346.19105274835016,0.
24.,10.,346.19110113084866,0.
36.,10.,346.19101936137247,0.
48.,10.,346.19112026553785,0.
60.,10.,346.1911467847967,0.
72.,10.,346.1910152537738,0.
84.,10.,346.1910439859165,0.
96.,10.,346.1911026434561,0.
108.,10.,346.191009890558,0.
408.,10.,0.0000598437218917364,0.
0.,20.,346.1911087468186,0.
12.,20.,346.1911442309097,0.
24.,20.,346.1911561994173,0.
36.,20.,346.19106531745,0.
48.,20.,346.19109826281317,0.
60.,20.,346.1910791464503,0.
72.,20.,346.1911122002414,0.
84.,20.,346.1910735166091,0.
96.,20.,346.19098074422493,0.
108.,20.,346.1910107295301,0.
408.,20.,0.00005955078084034358,0.
0.,30.,346.19068460686253,0.
12.,30.,346.19062842828305,0.
24.,30.,346.1904455211285,0.
36.,30.,346.19022150777937,0.
48.,30.,346.1899677823651,0.
60.,30.,346.1893833211518,0.
72.,30.,346.18856078243397,0.
84.,30.,346.1873952997942,0.
96.,30.,346.1856682563178,0.
108.,30.,346.1830009495844,0.
408.,30.,0.00004108030668089756,0.
0.,40.,346.1788198385735,0.
12.,40.,346.17813951707467,0.
24.,40.,346.1765378819083,0.
36.,40.,346.17342251031596,0.
48.,40.,346.16882474752924,0.
60.,40.,346.16212733693425,0.
72.,40.,346.15288732942304,0.
84.,40.,346.14001667790455,0.
96.,40.,346.1226605836773,0.
108.,40.,346.0989645120112,0.
408.,40.,0.000057289399905658284,0.
0.,50.,346.0928875705424,0.
12.,50.,346.08995329705573,0.
24.,50.,346.0812130194849,0.
36.,50.,346.06622433580645,0.
48.,50.,346.0438301143005,0.
60.,50.,346.012995684426,0.
72.,50.,345.97178847430666,0.
84.,50.,345.91773915339286,0.
96.,50.,345.84783833175965,0.
108.,50.,345.75776305781153,0.
408.,50.,0.00006375601886816375,0.
0.,60.,345.77604525778895,0.
12.,60.,345.76774288225715,0.
24.,60.,345.7422382974876,0.
36.,60.,345.6987593366795,0.
48.,60.,345.6353008082683,0.
60.,60.,345.5493086446802,0.
72.,60.,345.4371933104648,0.
84.,60.,345.2943644675758,0.
96.,60.,345.11452996191827,0.
108.,60.,344.89030323955876,0.
408.,60.,0.000059602621221701755,0.
0.,70.,344.9775744866596,0.
12.,70.,344.95960505650567,0.
24.,70.,344.9050606388877,0.
36.,70.,344.8119572276283,0.
48.,70.,344.6775065108155,0.
60.,70.,344.4976440461444,0.
72.,70.,344.2662453950853,0.
84.,70.,343.97601659531074,0.
96.,70.,343.6171344395877,0.
108.,70.,343.17772587387964,0.
408.,70.,0.00006389526919338046,0.
0.,80.,343.3767746307491,0.
12.,80.,343.34436898520124,0.
24.,80.,343.246601252373,0.
36.,80.,343.08064273044226,0.
48.,80.,342.84235081053635,0.
60.,80.,342.5254663042577,0.
72.,80.,342.121534368286,0.
84.,80.,341.61929880276756,0.
96.,80.,341.0051611447394,0.
108.,80.,340.26149737066487,0.
408.,80.,0.00006340005930640202,0.
0.,90.,340.5978581667454,0.
12.,90.,340.546171845608,0.
24.,90.,340.3902998609901,0.
36.,90.,340.12645444828036,0.
48.,90.,339.7487370203287,0.
60.,90.,339.24818351207307,0.
72.,90.,338.6132352858376,0.
84.,90.,337.82832186710954,0.
96.,90.,336.87387656795283,0.
108.,90.,335.724977433984,0.
408.,90.,0.00006031041426017309,0.
0.,100.,336.20584016119653,0.
12.,100.,336.12945278446114,0.
24.,100.,335.89875778007183,0.
36.,100.,335.50858832970425,0.
48.,100.,334.9510120364837,0.
60.,100.,334.21376782200673,0.
72.,100.,333.28052857893306,0.
84.,100.,332.1297515577766,0.
96.,100.,330.7339150605185,0.
108.,100.,329.05787879482216,0.
408.,100.,0.00005835157251341631,0.
0.,110.,329.6770748731169,0.
12.,110.,329.5690467472284,0.
24.,110.,329.2429334802889,0.
36.,110.,328.6916635180546,0.
48.,110.,327.9042207113466,0.
60.,110.,326.86343188982255,0.
72.,110.,325.54641076136716,0.
84.,110.,323.9225954588619,0.
96.,110.,321.9526601965771,0.
108.,110.,319.58535458822325,0.
408.,110.,0.00006766988037837664,0.
0.,120.,320.33576726821644,0.
12.,120.,320.18680892015175,0.
24.,120.,319.7371534051005,0.
36.,120.,318.97718212786583,0.
