189.75,90.75,106.38
190.5,90.125,106.38
191.25,90.125,105.75
192.,89.5,105.75
192.75,88.875,105.12
193.5,88.875,105.12
194.25,88.25,104.5
195.,87.625,104.5
195.75,87.625,103.88
196.5,87.,103.88
197.25,87.,103.88
198.,86.375,103.25
198.75,85.75,103.25
199.5,85.75,102.62
200.25,85.125,102.62
201.,84.5,102.
201.75,84.5,102.
202.5,83.875,101.38
203.25,83.25,101.38
204.,83.25,100.75
204.75,82.625,100.75
205.5,82.,100.12
206.25,81.375,100.12
207.,81.375,100.12
207.75,80.75,99.5
208.5,80.125,99.5
209.25,80.125,98.875
210.,79.5,98.875
210.75,78.875,98.25
211.5,78.25,98.25
212.25,78.25,97.625
213.,77.625,97.625
213.75,77.,97.
214.5,77.,97.
215.25,76.375,96.375
216.,75.75,96.375
216.75,75.125,95.75
217.5,75.125,95.75
218.25,74.5,95.125
219.,73.875,95.125
219.75,73.25,95.125
220.5,72.625,94.5
221.25,72.625,94.5
222.,72.,93.875
222.75,71.375,93.875
223.5,70.75,93.25
224.25,70.125,93.25
225.,70.125,92.625
225.75,69.5,92.625
226.5,68.875,92.
227.25,68.25,92.
228.,67.625,91.375
228.75,67.,91.375
229.5,67.,90.75
230.25,66.375,90.75
231.,65.75,90.125
231.75,65.125,90.125
232.5,64.5,89.5
233.25,63.875,89.5
234.,63.25,88.875
234.75,63.25,88.875
235.5,62.625,88.25
236.25,62.,88.25
237.,61.375,87.625
237.75,60.75,87.625
238.5,60.125,87.
239.25,59.5,87.
240.,58.875,86.375
240.75,58.25,86.375
241.5,57.625,85.75
242.25,57.,85.75
243.,56.375,85.125
243.75,55.75,85.125
244.5,55.125,84.5
245.25,54.5,84.5
246.,53.875,83.875
246.75,53.25,83.875
247.5,52.625,83.875
248.25,52.,83.25
249.,51.375,82.625
249.75,50.75,82.625
250.5,50.125,82.625
251.25,49.5,82.
252.,48.875,82.
252.75,48.25,81.375
253.5,47.625,81.375
254.25,47.,80.75
255.,46.375,80.75
255.75,45.75,80.125
256.5,44.5,80.125
257.25,43.875,79.5
258.,43.25,79.5
258.75,42.625,78.875
259.5,42.,78.875
260.25,40.75,78.25
261.,40.125,78.25
261.75,39.5,77.625
262.5,38.875,77.625
263.25,37.625,77.
264.,37.,77.
264.75,36.375,76.375
265.5,35.125,76.375
266.25,34.5,75.75
267.,33.25,75.75
267.75,32.625,75.125
268.5,31.375,75.125
269.25,30.75,74.5
270.,29.5,74.5
270.75,28.25,73.875
271.5,27.625,73.875
272.25,26.375,73.25
273.,25.125,73.25
273.75,23.875,72.625
274.5,22.625,72.625
275.25,21.375,72.
276.,20.125,72.
276.75,18.875,71.375
277.5,17.,71.375
278.25,15.75,70.75
279.,13.25,70.75
279.75,11.375,70.125
280.5,8.875,70.125
281.25,5.125,69.5
282.,0.,69.5
282.75,0,68.875
283.5,0,68.875
284.25,0,68.25
285.,0,68.25
285.75,0,67.625
286.5,0,67.625
287.25,0,67.
288.,0,67.
288.75,0,66.375
289.5,0,66.375
290.25,0,65.75
291.,0,65.75
291.75,0,65.125
292.5,0,65.125
293.25,0,64.5
294.,0,64.5
294.75,0,63.875
295.5,0,63.875
296.25,0,63.25
297.,0,63.25
297.75,0,62.625
298.5,0,62.625
299.25,0,62.
300.,0,62.
300.75,0,61.375
301.5,0,61.375
302.25,0,60.75
303.,0,60.75
303.75,0,60.125
304.5,0,60.125
305.25,0,59.5
306.,0,59.5
306.75,0,58.875
307.5,0,58.875
308.25,0,58.25
309.,0,58.25
309.75,0,57.625
310.5,0,57.625
311.25,0,57.625
312.,0,57.
312.75,0,57.
313.5,0,56.375
314.25,0,56.375
315.,0,55.75
315.75,0,55.75
316.5,0,55.125
317.25,0,55.125
318.,0,54.5
318.75,0,54.5
319.5,0,53.875
320.25,0,53.875
321.,0,53.25
321.75,0,53.25
322.5,0,52.625
323.25,0,52.625
324.,0,52.
324.75,0,52.
325.5,0,51.375
326.25,0,51.375
327.,0,50.75
327.75,0,50.75
328.5,0,50.125
329.25,0,50.125
330.,0,49.5
330.75,0,49.5
331.5,0,48.875
332.25,0,48.875
333.,0,48.25
333.75,0,47.625
334.5,0,47.625
335.25,0,47.
336.,0,47.
336.75,0,46.375
337.5,0,46.375
338.25,0,45.75
339.,0,45.75
339.75,0,45.125
340.5,0,45.125
341.25,0,44.5
342.,0,44.5
342.75,0,43.875
343.5,0,43.875
344.25,0,43.25
345.,0,43.25
345.75,0,42.625
346.5,0,42.625
347.25,0,42.
348.,0,42.
348.75,0,41.375
349.5,0,41.375
350.25,0,40.75
351.,0,40.125
351.75,0,40.125
352.5,0,39.5
353.25,0,39.5
354.,0,38.875
354.75,0,38.875
355.5,0,38.25
356.25,0,38.25
357.,0,37.625
357.75,0,37.625
358.5,0,37.
359.25,0,36.375
360.,0,36.375
360.75,0,35.75
361.5,0,35.75
362.25,0,35.125
363.,0,35.125
363.75,0,34.5
364.5,0,33.875
365.25,0,33.875
366.,0,33.25
366.75,0,33.25
367.5,0,32.625
368.25,0,32.
369.,0,32.
369.75,0,31.375
370.5,0,30.75
371.25,0,30.125
372.,0,30.125
372.75,0,30.125
373.5,0,29.5
374.25,0,28.875
375.,0,28.875
375.75,0,28.25
376.5,0,27.625
377.25,0,27.
378.,0,27.
378.75,0,26.375
379.5,0,25.75
380.25,0,25.75
381.,0,25.125
381.75,0,24.5
382.5,0,23.875
383.25,0,23.875
384.,0,22.625
384.75,0,22.625
385.5,0,22.
386.25,0,21.375
387.,0,20.75
387.75,0,20.125
388.5,0,19.5
389.25,0,18.875
390.,0,18.25
390.75,0,17.625
391.5,0,17.
392.25,0,16.375
393.,0,15.75
393.75,0,15.125
394.5,0,13.875
395.25,0,13.25
396.,0,12.
396.75,0,11.375
397.5,0,9.5
398.25,0,8.875
399.,0,7.
399.75,0,0.
